reaction_id,reaction_index_CUSTOM,reaction_type,inputs_metal_and_ligand_SMILES,inputs_aryl_halide_SMILES,inputs_amine_SMILES,inputs_solvent_SMILES,inputs_base_SMILES,temperature_Celsius,yield_percent
ord-2bc31d01b84a46d5b3c47a46db472a45,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-deb649f6694f486ea3418075d39efafd,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-89468632066c4515b162f8e9da84b2c3,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-29a8ba0ae0d44b5a84c558bbcd7c5b8c,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-fa7d7de71af548408ec00117caa52661,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-a7f752bc6ed54f9bb17abdad787b9793,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-88664256729a4f29aeadb389b1d33c6d,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-7eddb6935b754d7ab2df21f6f2467260,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,0.0
ord-1022a8509b14444a88cef70f0752892d,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,5.59
ord-f981fdcecb9747fea7bd6a3e1ba03945,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,1.79
ord-11fe2578ed4d4cc3807ae83b28341ff5,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,0.0
ord-50d1a7d2b28042e6934f79c0f4f12d02,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,61.95
ord-12df28b79ff747f387b8e6879fb9f4e1,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,44.19
ord-62abe3c5a7d949d49683bd8786c80bff,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,34.51
ord-30d77095b76c401c98e73f4cd47814e8,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,41.86
ord-f62cf20da11c44dda3dc35f5c647eb63,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,0.0
ord-7589cf374301403dbbf0181e45af8af2,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,0.0
ord-172041cde9334cada76a8394ce554acd,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,0.0
ord-bc1a8909d79441698269a329b3b65ea3,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-1a8c7d1e0c19496797b7d0b154c2c350,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-42f13dc2ab5349cda4818792c7887f1f,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,0.72
ord-e8e351b907c8468b82b62e9ee47f12e3,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,0.67
ord-8041c57f5f42450aad2c11245de826d0,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,0.0
ord-dd682d469fae4717ba61f262dd6adb46,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,1.21
ord-2b2327010cbb40fdbcc7ff3c5a40ffb3,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,1.23
ord-779cf991b2cc454fa2ae6192c2ddeec2,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,0.57
ord-03cdb34a04ae4555a0d38910b85acb57,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,0.0
ord-e3a2214e32c6463a9ee0b2a94d347e2d,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,0.51
ord-2bca1d8d04a64544a555f28e4cb3019e,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,1.11
ord-e1928dc1b0ba437eb748d43c3e32de67,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.83
ord-d5192190a0af422981cf4364d4f0fa4a,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,1.39
ord-b2a1d948d13848c9a08ab867fef8716a,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,1.0
ord-2ae507986a9244dab1d12fd1eb489a28,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.0
ord-61f488dbbb3f42fabc16786acf8112d6,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,1.33
ord-617548cfb902492c8f5b1d99d32301d7,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,1.71
ord-869e4ec68985449693f6e49f3a03a018,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.0
ord-e5930961cdcb4078991e6dfb24ad196a,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.0
ord-0d83e0bb010e4b66a888ff2148cd3baa,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,9.28
ord-0a76540b0a364ab3829224b641326203,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,2.25
ord-eec4cc1a4b91453cae2c3d0beeaa5a70,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,17.21
ord-7886dee1c138409ca65fe39cace3973f,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,0.0
ord-69cfacef7d7e4db08b3a630d09d972dd,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,0.0
ord-6adebe6b075747eaacb73187206abc80,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,27.07
ord-e940e190fd384ae09e17e1f1a54cae4f,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,56.99
ord-598522b291f741d5ad4df37960dab353,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,0.0
ord-82a6f7d1450d4d32a52d60eab868932b,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,1.83
ord-ed4e7a88c462421c8229bf8849634228,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,29.15
ord-8c9bf814b2ec40b8aa50b4799eb2dfbe,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,1.97
ord-39595a9e9c0d4b5ca5ac0832f912f185,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-168c5f28326b492191df604ff65e3d41,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,30.21
ord-f7263d6c577f48259b672516195a06d6,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-b7103813fbd24a0f8d8e30ab88c6a54e,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-5d6b155c736643f8b2255a84263594e8,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,66.31
ord-92519c6b98d645c89d10075ee1e32781,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,9.29
ord-f215ff7030de4fba801eccc1dd3e30a2,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,94.02
ord-63d6b40fa77349e1af6f2efb7dc676d4,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,3.4
ord-d7d4b03551e644aa9b0b8923cdc24c81,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,4.62
ord-ba9e054521b24a94aa8d40f2c8afcf73,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,4.69
ord-33eda7b62bae46bb9e868bf757481741,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,18.37
ord-ad589cb5a4d64ba38b1f1312a25324a1,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,67.82
ord-5f8b1851f86d453aacc8719590494f7d,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,58.04
ord-d1c5bbe632f54d36bf0becb85acf57ab,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,59.67
ord-6c5cfeaaaa84401291897563a8bfd2c3,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,70.3
ord-77305c48366a42f7b988c17824c0553b,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,59.4
ord-8ccdfd970b694d1d8436fff674a10180,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,52.61
ord-f23e3164540a4e438ad9547dc4c4b175,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,67.3
ord-83604f39860a472aadba686bc36d30c8,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-fc3d65f69c684eebbba1710195729465,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-b0dd135522fc4a8dae07f6a813e5fefc,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-6f7322e817a244f3b9d44ddbc5773860,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-17802a0092a14a3fbcea71e6cb47d550,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.38
ord-6dff8fe221cd473e800e02aa142ad5a2,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-cf31718b8d514e29a6aa53408c8bae89,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-f9ff65fe12044566b1803410e3815658,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-295e910225ef4d04ae43f1093daece4e,,Nano C-N,,c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F;CS(C)=O,,,,55.0,0.0
ord-a35a5d07cd354854818b4d6b52580314,,Nano C-N,,c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F;CS(C)=O,,,,55.0,0.0
ord-c3c171d2cc0f45e2a78f66b805522744,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-10162b56e66c418faf77a6d70f603b50,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-bb2570afc08d4ede86fcdd13263f7796,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-ad14209768aa467193a7f5001fc9acf1,,Nano C-N,,c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F;CS(C)=O,,,,55.0,0.0
ord-43a181c1ee65480cba78118c420f4bf5,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-ec20f3c4825b40ad90166fae49aeafb0,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,70.19
ord-b549f81922544ea79650ee2eb5362505,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,2.26
ord-787c1c73fe734e76a221078f487e14d6,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-4e112a9c9fb5457aa537d4e2aabbff5a,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,14.04
ord-703d365c690a40849f0b3008a397dd1b,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-51e1c828e75440fb9a1484b6343c0797,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-9bd3a39d0d6d4fb29252d34c5f177fc1,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-8e422c19f7924b8c90aa4c4ee2afd129,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-670ecd1253f74425818a31e2d0b13ef8,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-6afe6218ad924237b756df2f60934fb9,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,79.49
ord-35ba43efb78141c5ad1758d3f1fa3384,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,1.01
ord-f426a09f912a4c40972220f6ba44e9df,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,1.95
ord-0d128534cd4e43b6aa6f9ae0f4071440,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,2.81
ord-640364081f0047518ea1e5d270b54a06,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,0.0
ord-918d38d1e3a14cd8bb9e6f05f3b1ac9d,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,22.76
ord-7ba4af2300fa42429ab8c87ff5913201,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,17.04
ord-ac2e487d2c5842e19d7c4f24219c5374,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,0.0
ord-9a9e297a0e7b4dd2a6afd8e8f6286c8a,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,0.0
ord-7529010e536c4b0f88505a0225625ee8,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,0.0
ord-f8b62bfed71340cd820529d1eec8fdc4,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,33.05
ord-8d3db6ca5a414160a453d27d2b14eb1a,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,7.86
ord-e5d967f57fd74dc7aa454724905990b2,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,19.41
ord-3d898c6ae58f4a6ba9e81a66a8d50f4d,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,36.0
ord-3a4ad1a55acb4d9a9109425f57b8fcfe,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,51.93
ord-99e66a997ca74ede87513acae7a1ea8d,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,47.67
ord-9999cfc4566049ca997c327b85d70e04,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,22.51
ord-1fc3affb08684ba4ac66419286911078,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-eee7385970f445b3ab0d8584ff8a07ca,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-e1883607483e4b84a6b57bf4eedf65b0,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,22.19
ord-6d390c47174147de8fa6587da732bad4,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-fba4bf74eaef4fb9824aba7deb0a8266,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-6723f19a663d4badbfaa1f860f792076,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,23.04
ord-b52ecde343fe4bf0a72ecf03ce38641c,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,14.91
ord-339a6ad6ac14414fa7c9491ae7f13458,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,0.0
ord-26f4d3d1e26c4ac7aa81812321c9e991,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,1.48
ord-bc8fe9481de44505b4417dd5b6de9948,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,1.29
ord-c9986a560ebc4778bff36799e8476d56,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,0.0
ord-d7f668b4d47d46559e1cbe23f8014c46,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,1.11
ord-46e92368a43745f6ad7c74940095b940,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,0.0
ord-15149a3b37bb41c2bf2b921aff3cffc4,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,60.23
ord-4b2b1f2674e046439ce854c68c59fb25,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,0.0
ord-59a014bd5d5c42b9a278588034ed5e1c,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,0.0
ord-dfc0fcef424946d88618c34bc150112e,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,63.95
ord-b76b485fb51841d2baccf1e8dfb738f9,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,58.96
ord-cd1e0eb290244ba2a171ecbceba99f7b,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,83.29
ord-69bfe3d3e1484244b90ca4a733f602f3,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,0.0
